R1,R2,R3,Bases,Outs,Balls,Strikes,RunExp,IncStrike,IncBall,CallSpread
0,0,0,0,2,3,1,0.15877570540411287,-0.050528282723700496,0.05888824140761273,0.10941652413131323
0,0,1,3,2,3,1,0.4510250569476082,-0.12535455886331703,0.1016239496749084,0.22697850853822543
0,1,0,2,2,3,1,0.3723536737235367,-0.04383856202839875,0.05343467034118177,0.09727323236958052
0,1,1,23,2,3,1,0.6156462585034014,-0.14679890647847926,0.1500213164284787,0.296820222906958
1,0,0,1,2,3,1,0.382830626450116,-0.11245445090152667,0.042957717614602486,0.15541216851612916
1,0,1,13,2,3,1,0.6715686274509803,-0.11496485386607469,0.09409894748089975,0.20906380134697444
1,1,0,12,2,3,1,0.5248508946322068,-0.00983934728809599,0.2408166802996733,0.2506560275877693
1,1,1,123,2,3,1,1.1214953271028036,-0.22773089292266502,0.6441722478290763,0.8719031407517414
0,0,0,0,2,3,2,0.10824742268041238,-0.10824742268041238,0.10941652413131323,0.2176639468117256
0,0,1,3,2,3,2,0.32567049808429116,-0.32567049808429116,0.22697850853822543,0.5526490066225166
0,1,0,2,2,3,2,0.328515111695138,-0.328515111695138,0.09727323236958052,0.4257883440647185
0,1,1,23,2,3,2,0.4688473520249221,-0.4688473520249221,0.296820222906958,0.7656675749318801
1,0,0,1,2,3,2,0.27037617554858934,-0.27037617554858934,0.15541216851612916,0.4257883440647185
1,0,1,13,2,3,2,0.5566037735849056,-0.5566037735849056,0.20906380134697444,0.7656675749318801
1,1,0,12,2,3,2,0.5150115473441108,-0.5150115473441108,0.2506560275877693,0.7656675749318801
1,1,1,123,2,3,2,0.8937644341801386,-0.8937644341801386,0.8719031407517414,1.76566757493188
